DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
1/5/07 20:59	Huntsville	AL	Light	2 sec	Rapidly moving object looks like it might impact ground	2/1/07	34.7303688,-86.5861037	
1/1/07 23:30	Birmingham	AL	Disk	3 days, 2-3 minutes each 	ufo seen over  3-day period	2/1/07	33.5206608,-86.80249	
12/17/06 19:58	Opp	AL	Circle	over2 hours	a nearly stationary bright illuminating object moving to different locations and becoming stationary again	2/1/07	31.2848225,-86.256981	
12/2/06 12:15	Satsuma	AL	Oval	2 minutes	Daytime object caught on video	12/14/06	30.854897,-88.060502	
11/29/06 07:00	Cullman	AL			Just wanted everyone to know that we passed three military Hummers full of men on the way to school the morning after the meteor/spacej	12/14/06	34.1802519,-86.841585	
11/28/06 18:00	Madison	AL	Unknown	about 5 seconds	Green light in the sky around Madison, AL area Nov. 28th 2006	3/4/08	34.7099951,-86.751702	
11/28/06 17:30	Bremen	AL	Fireball	10 to 15 seconds	Glowing green ball of light falling from the sky over Northern Alabama	12/7/06	33.9945465,-86.9700027	
11/28/06 17:30	Birmingham	AL	Circle	10 seconds	We saw a greenish-blue ball of light in Clay Alabama, on Tuesday, November 28.	12/7/06	33.5206608,-86.80249	
11/28/06 17:30	Birmingham	AL	Sphere	45 sec.	I noticed a light streaking across the sky and thought it was a large meteorite, but it was too slow and was unmistakably green.  The t	12/7/06	33.5206608,-86.80249	
11/28/06 17:30	Huntsville	AL	Light	15 seconds	Bright green light(s) traveling east over Chapman Mountain.	12/7/06	34.7303688,-86.5861037	
11/28/06 17:30	Birmingham	AL	Light	8-12 seconds	Bluish-Green Light over Alabama	3/4/08	33.5206608,-86.80249	
11/28/06 17:30	Birmingham	AL	Fireball	30 seconds	A large green glowing round object was seen flying above  the Birmingham, Alabama  area  at 5:30 pm on November  28, 2006.	12/7/06	33.5206608,-86.80249	
11/28/06 17:25	Birmingham	AL	Circle	ONE MINUTE	meteor passing tangent to earth atmosphere	12/7/06	33.5206608,-86.80249	
11/28/06 17:25	Pinson	AL	Fireball	around 2 mins	white then turned green fire ball falling from sky	12/7/06	33.7042638,-86.6664307	
11/28/06 05:30	Birmingham	AL	Light	15 seconds	Brilliant green light across the Birmingham Sky...Definitely not a plan.	12/7/06	33.5206608,-86.80249	
11/27/06 22:06	Huntsville	AL	Fireball	2 sec	Blue-green, round, hazy light moving rapidly from north to south	12/7/06	34.7303688,-86.5861037	
11/22/06 21:00	Athens	AL	Triangle	approx 2 minutes	Triangle shape object moving silently passed directly over my head.	4/27/07	34.7844835,-86.951378	
11/15/06 01:00	Birmingham	AL	Fireball	10-15 Seconds	bright white-greenish object appears, hovers in place, quickly travels zig zag pattern and vanishes	11/28/07	33.5206608,-86.80249	
11/10/06 05:00	Huntsville	AL	Unknown	45 seconds	Two bright lights which appeared to be stars.  They slowly faded out of sight.	12/7/06	34.7303688,-86.5861037	
11/6/06 16:00	Birmingham	AL	Teardrop	few hours	Hanging object in Southeastern sky US 11-06-06	12/7/06	33.5206608,-86.80249	
10/20/06 11:30	Birmingham	AL	Sphere	2 minutes	((HOAX??))  metallic sphere tailing fighter jet	12/14/06	33.5206608,-86.80249	
10/1/06 21:00	Sandrock	AL	Unknown	10min.	SEVERAL OBJECTS VERY HIGH IN THE SKY  AT NIGHT, GLOWING RED, AND JOINING IN PATTERNS.	10/30/06	8/27/06 21:00	Madison	AL	Formation	1 hour	A formation of four to five lights that for at least an hour would circle around each other, then dash off in different directions.	10/30/06	34.7099951,-86.751702	
8/22/06 20:00	Toney	AL	Triangle	10 minutes	2 triangular ships over my sons football game	10/30/06	34.8367545,-86.3127644	
8/13/06 21:00	Huntsville	AL	Oval	1 minute	Large bright blue object moving in a box like pattern at an incredible rate of speed until it vanished my moving vertically.	10/30/06	34.7303688,-86.5861037	
8/8/06 08:30	Boaz	AL	Oval	5 min	bright light oval shape crusing speed, then turned angle, then sped out of sight into space	10/30/06	34.2017098,-86.153923	
8/6/06 23:00	Foley	AL	Unknown	30 minutes	My children were swimming in our pool at 11 PM. They came in because they saw 3 different flashes of light & it scared them. I (the Mot	10/30/06	30.3999064,-87.664295	
7/19/06 03:30	Montgomery	AL	Disk	2 Hours	Massive UFO event in Montgomery, Alabama	10/30/06	32.3668052,-86.2999689	
7/10/06 19:18	Vierfontein (South Africa)	AL	Unknown	40 minutes	Seen a colorfull flashing UFO.	7/16/06	7/5/06 21:30	Florence	AL	Light	3 minutes	Intense Bright Object that flew over our house & field.	10/30/06	34.8301525,-87.665257	
6/8/06 22:00	Atmore	AL	Other	20 min. (??)	late at night / horseshoe shaped craft / 17 lights off and on / 20 mins then vanishes / sees crafts often /	6/12/07	31.0317136,-87.492937	
5/23/06 22:30	Moulton	AL	Light	about 3 min	A light proceeded across the sky from south to north i did not observe any thing to set it apart from an airplane	7/16/06	34.4843037,-87.283136	
5/18/06 21:00	Gulf  Shores	AL	Unknown	5 minutes	We saw a triangled shaped  object in the sky in Gulf Shores ALA, approx one mile up not moving.	4/27/07	30.2702676,-87.698582	
4/16/06 09:54	Hoover	AL	Other	4 min	2 different ships 2 different days	5/15/06	33.4053867,-86.8113782	
3/30/06 19:15	Lawley	AL	Egg	16 minutes	Unknown lights filmed descending into wooded area	10/30/06	32.8595702,-86.9513796	
2/13/06 04:35	Montgomery	AL	Unknown	30min-1hour	Unknown flying object in Alabama	5/15/06	32.3668052,-86.2999689	
2/10/06 20:00	Cusseta	AL	Light	10-15 minutes	4 lights going in circle pass through each other.  ((NUFORC Note:  Advertising lights??  PD))	2/14/06	32.7786296,-85.3096169	
2/1/06 22:00	Wagarville	AL	Fireball		What I thought as a falling star coming towards us at a rapid speed from the northwest automatically stopped. It hovered for a few minu	5/15/06	31.4362772,-88.0283358	
1/28/06 18:15	Heflin	AL	Triangle	a few seconds	Low flying angular object seen near Hollis Crossroads. Heflin, Alabama. Jan. 28 2006	2/14/06	33.6472032,-85.570155	
1/3/06 18:50	Aliceville/Carrolton/Livingston	AL	Sphere	1 hour	Greenish-Blue Sphere Shape Object Seen Over Alabama's Skies. People In Multiple Sites Witness Same Thing.	2/14/06	12/30/05 13:25	Melbourne (Australia)	AL	Disk	15 minutes	12/30/05 silver object  hovering for 15 mins	2/14/06	12/21/05 17:00	Hoover	AL	Other	15 min	slow moving Fireball in the sky.  ((NUFORC Note:  Possible contrail, we suspect.  PD))	2/14/06	33.4053867,-86.8113782	
12/19/05 11:00	Foely	AL	Oval	11:22	it was oval and was silver with a bright light on the side.	2/14/06	12/2/05 00:00	Montgomery	AL	Rectangle	10 seconds	Montgomery AL  Rectangle Object with no sound flew West to East  10 Seconds	12/16/05	32.3668052,-86.2999689	
12/1/05 18:00	Gadsden (south side of)	AL	Other	1 1/2 HOURS	A ILLUMINATING LIGHT SHOW, WITH BLUE SPHERES, AND ONE BRIGHT LARGE TRIANLED LT.	12/16/05	34.0092703,-86.015175	
11/29/05 07:44	Grove Hill	AL	Triangle	5 seconds	Large triangle craft near commerical aircraft	6/12/08	31.7032588,-87.775863	
11/28/05 09:10	Guaymas Sonora (Mexico)	AL	Fireball	60segs	I was driving South on the road,Forme Hermosillo to Guaymas , the sky was blue, There was no clouds Somethinhg bright on the sky , call	12/16/05	11/19/05 18:30	Gurley	AL	Circle	2 hours	Flurry of small bright flashing lights going east to west in random formation as if they were bees that were disturbed.	12/16/05	34.7000115,-86.376813	
11/8/05 05:11	Enterprise	AL	Light	10 seconds	Silent Moving Bright Light makes "impossible" 90 degree turn to the west	12/16/05	31.3284928,-85.845793	
10/21/05 20:00	Heflin	AL	Sphere	30 minutes	Huge ball of light seen on the ground in Talladega National Forest / Sweetwater Lake	12/16/05	33.6472032,-85.570155	
10/13/05 20:00	Millbrook	AL	Changing	2hrs	((NUFORC Note:  Probable twinkling star?  PD))  Sky was clear with stars.	10/20/05	32.503526,-86.372728	
10/11/05 19:45	Mobile	AL	Light	30 minutes?	((NUFORC Note:  Possible sighting of Mars.  PD))  Massive brilliant white light that just hung in the Southern sky.	10/20/05	30.6943566,-88.0430541	
10/4/05 19:00	Huntsville	AL	Circle	5 minutes	Up close flying low tonight and 2 others within a month!	10/11/05	34.7303688,-86.5861037	
10/4/05 19:00	Auburn	AL	Oval	1 hour	Blue Star object seen hovering above auburn then dissapears.	10/11/05	32.6107509,-85.486893	
10/2/05 00:30	Heflin	AL	Circle	five min	Object with bright red light hovered above my car siletly, and followed me for about five minutes then disappeared.	8/7/07	33.6472032,-85.570155	
8/30/05 00:00	Mobile	AL	Flash	5 seconds	A bright flash that left a spot of light in my eye	10/11/05	30.6943566,-88.0430541	
8/19/05 21:00	Hueytown	AL	Sphere	30 MIN	round light that had a unsual flight pattern, flew around 40' off the ground only 1-2 miles from us. we watched it for 30 mins.	10/11/05	33.4241622,-87.021937	
8/17/05 12:00	Fort Payne	AL	Triangle	30 min.	Silver, triangular craft seen. Around 100 ft. long and 50-75 ft. wide.  ((NUFORC Note:  Student report.  PD))	2/24/07	34.4553717,-85.696916	
8/15/05 21:45	Mount Olive	AL	Disk	30 min	Circular object with flashing lights, whirring sounds, and flashes of multicolored lights	9/15/05	33.6709369,-86.8561047	
8/10/05 22:10	Hazel Green	AL	Light	1 hour	Mystery Light over Northern Alabama	9/2/05	34.9323102,-86.5719384	
7/25/05 03:45	Huntsville	AL	Oval	1-2 seconds	Intensely illuminated, sphereoid object moving far too quickly at a 70-75 degree angle into the sky.	9/2/05	34.7303688,-86.5861037	
7/8/05 22:45	Tuscaloosa	AL	Circle	ABOUT 10 SEC.	It was round,silent,illuminated pale white,and it moved,from where it wasn't suppose to be.	10/30/06	33.2098407,-87.5691735	
6/20/05 21:50	Gulf Shores	AL	Light	30 MINUTES	Unexplained lights seen after aircraft passes over beach.	7/5/05	30.2702676,-87.698582	
6/19/05 18:10	Huntsville	AL	Circle	10 SECONDS	CHROME TYPE "CIRCLE" SEEN FROM PLANE - WAS BELOW US, CAME UP TO OUR ALTITUDE THEN WHIPPED AWAY	9/2/05	34.7303688,-86.5861037	
6/14/05 04:00	Huntsville	AL	Triangle	15 Seconds	Three brilliantly colored purple lights streaked beyond the eastern horizon at a fantastic rate of speed.	10/8/07	34.7303688,-86.5861037	
5/25/05 02:45	Montgomery	AL	Triangle	30 seconds	Triangular objects of incredible speed and movement	5/28/05	32.3668052,-86.2999689	
5/23/05 12:00	Orange Beach	AL	Light	1 hour	Bright and huge star-like object in the sky during mid-day hours	10/11/05	30.2932495,-87.583596	
5/21/05 13:00	Dadeville	AL	Circle	30 seconds	round  object ,greyish whiteish  in  color	5/24/05	32.8325871,-85.76749	
5/19/05 22:00	Montgomery (50 miles west of; inflight)	AL	Unknown	7 seconds	Pilots see unknown	5/24/05	32.3668052,-86.2999689	
4/19/05 01:00	Montgomery	AL	Changing	10 MINUTES	A light in sky that changed shapes.	5/11/05	32.3668052,-86.2999689	
3/15/05 20:00	Hanceville	AL	Triangle	10 seconds	Pink trianglular shaped UFO/lights off of I-65 in Alabama. The object(s) were in a field on the west side.	5/28/05	34.063902,-86.763569	
3/14/05 13:00	Guntersville	AL	Disk	unkown	suacer ufo. i have a picture. others around it.	5/11/05	34.3672871,-86.263411	
3/11/05 20:00	Headland	AL	Light	1 to 2 Hours	We were observing a light in the Constellation of Lepus just south of Orion. Light was the size of a star and flashed intermittently.	5/11/05	31.350199,-85.352218	
2/23/05 19:30	Hoover (Bluff Park)	AL	Triangle	seconds	triangle in the air in front of Bluff Park School flew towards the valley and vanished ((NUFORC Note:  Student report.  PD))	4/16/05	33.4053867,-86.8113782	
2/18/05 16:30	Cullman	AL	Fireball	3 Minutes	Me and 3 of my close friends witnessed a strange event. We saw a large green fireball streak across the night sky and it traveled from	2/22/05	34.1802519,-86.841585	
1/15/05 23:50	Birmingham	AL	Triangle	2 minutes	Craft puzzled by pilot...	2/24/05	33.5206608,-86.80249	
1/12/05 03:00	Smiths	AL	Unknown	3  minutes	Witness hears strange object pass overhead.	5/11/05	32.3529219,-85.3477208	
1/5/05 14:15	Cullman	AL	Triangle	9 Min.	Me and a few friends were outside working on my fathers truck when we looked up and saw all saw a black triangular craft hover over us.	2/8/05	34.1802519,-86.841585	
1/2/05 23:00	Helena	AL	Unknown	2 mins.	craft traveling VERY VERY FAST. Red flashing lights. Tried to track with telescope,craft much to fast to do so.	1/11/05	33.2848659,-86.868765	
12/16/04 22:40	Gaylesville	AL	Rectangle	5 seconds	Enormous oval object with three lights flew just above tree tops and over my car.	1/11/05	34.2680437,-85.558561	
12/15/04 20:30	Headland	AL	Unknown	15 minutes	Extremely bright light and no noise.	7/16/06	31.350199,-85.352218	
11/27/04 19:35	Clanton	AL	Light	5 mins	Two very bright solid orange lights fly overhead with no sound.	12/3/04	32.8422394,-86.622461	
11/12/04 20:00	Dothan	AL	Light	30 seconds	Saw a big light in sky moving a bit and then it left VERY quickly.	12/3/04	31.2232313,-85.3904889	
11/3/04 20:15	Chalybeate Springs	AL	Unknown	5 min	going down a dark road between chalybeate springs and moluton me and my were goning down the road when i saw about 6 lights which at fi	12/3/04	34.565093,-87.2266849	
10/4/04 05:30	Montgomery	AL	Light	5 minutes	Bright moving light spotted east of Montgomery, AL in early a.m. ~2 hours before sunrise	10/27/04	32.3668052,-86.2999689	
10/2/04 19:30	Orange Beach	AL	Light	15 min	Observed light at high altitude chane directions in an impossible way.	10/27/04	30.2932495,-87.583596	
9/12/04 21:00	Attalla/Gadsden	AL	Triangle	20 minutes	It was so quiet the cattle in the field didn't even run from it.	7/16/06	8/19/04 22:15	Orange Beach	AL	Circle	~30 seconds	Orange Lights over Gulf of Mexico (Orange Beach, Ala.) ((NUFORC Note:  Flares??  PD))	9/29/04	30.2932495,-87.583596	
8/16/04 19:00	Gulf Shores	AL	Triangle	5 minutes	Object looked to be a mile high ,at least half mile wide with five lights three feet across on bottom.	3/19/09	30.2702676,-87.698582	
8/10/04 21:23	Hoover/Bluff Park	AL	Triangle	several seconds	triangle of white and red lights	8/11/04	8/6/04 22:15	Huntsville	AL	Light	15 seconds	Bright light moving and fading to dark, like high altitude rocket thruster, seen briefly near Cassiopea.	8/11/04	34.7303688,-86.5861037	
7/25/04 14:50	Huntsville	AL	Triangle	bout 20 mins	Object flys slowly over Huntsville Alabama	8/11/04	34.7303688,-86.5861037	
7/10/04 20:00	Piedmont	AL	Circle	one hour	Several objects in sky - seemed to be twirling and flashing red - green - blue and white lights and would hover then very quickly move	5/24/05	33.9266523,-85.615745	
6/8/04 00:40	Birmingham	AL	Circle	45 seconds	Was at the rail yard, out-skirts of town, at given time, on report. Saw what appeared to be neither "space debris" but a round object	6/18/04	33.5206608,-86.80249	
5/25/04 01:00	Dothan	AL	Unknown	1+ hours	A Light again	6/4/04	31.2232313,-85.3904889	
5/23/04 23:00	Hanceville	AL	Oval	10 min	It was a green light that just sat there for a second. It had a slight pulse to it. It flew away to the east at a high rate  of speed t	6/4/04	34.063902,-86.763569	
5/3/04 21:26	Helena	AL	Chevron	20 seconds	Two adults witness boomerang-shaped object during a strange sequence of events	5/10/04	33.2848659,-86.868765	
4/30/04 21:00	Gadsden	AL	Cigar	12 minutes	It seemed to hover above the water as opposed to gliding through it.	2/8/05	34.0092703,-86.015175	
4/16/04 12:00	Orange Beach	AL	Sphere	30 minutes plus	Object  traveling back-and-fourth  for unknown reason and unidentifible  possibly because of the distant when the object was sighted.	4/27/04	30.2932495,-87.583596	
4/15/04 01:30	Tuscaloosa	AL	Other	5-10 mins	Spring 2004  My husband and I are both night owls and enjoy walking our German Shepard around the block late at night when its nice and	9/2/05	33.2098407,-87.5691735	
4/5/04 23:30	Leeds	AL	Light	6 sec	4 person, 6 sec sighting of a slow streaking flare/meteorite type object that disappeared and reappeared before passing nearby horizon.	4/9/04	33.5433575,-86.563601	
3/6/04 15:30	Foley	AL	Sphere	2 minutes	Sphere flying in formation with 4 jet aircrafts	3/17/04	30.3999064,-87.664295	
2/22/04 21:05	Hartselle	AL	Fireball	5-10 sec	It was just like the footage of the shuttle explosion!	3/2/04	34.43918,-86.939831	
2/20/04 02:00	Silverhill (SE of)	AL	Light	5min&10min	lights in the middle of the night in South Alabama	5/4/04	30.5455987,-87.749494	
2/1/04 02:00	Birmingham	AL	Chevron	15 sec	Large dark chevron, silently passing overhead in early AM hours, only seen because against star fields.	11/28/07	33.5206608,-86.80249	
1/10/04 19:30	Rock Creek	AL	Diamond	1 hour	Coming home from the store my husband and I noticed two bright lights in the sky. We went into the house, got our binoculars (our two d	1/17/04	33.4770532,-87.0802735	
12/23/03 05:11	Hayneville	AL	Light	18min	blue,red , green lights   flickering from the object. i observed this while  walking to my hunting  spot  5:11  in the  a.m.	1/17/04	32.1821791,-86.578718	
11/22/03 09:20	Florence	AL	Triangle	3 or 4 seconds	A fast triangular-shape without any noise which disapeared seconds after sighting.	11/26/03	34.8301525,-87.665257	
11/19/03 22:30	Birmingham	AL	Light	40 minutes	stationery pulsating white starlike object with blue and red flashes appeared to be spinning.	11/26/03	33.5206608,-86.80249	
11/16/03 23:32	Enterprise	AL	Light	about 4 min.	Three to four different oblects together being attacked by jets.	11/26/03	31.3284928,-85.845793	
11/15/03 22:00	Athens	AL	Triangle	15 seconds	Triangular shaped craft with three dimmly lit lights on the bottom of it and It was following something on the interstate going south.	3/23/04	34.7844835,-86.951378	
11/11/03 18:00	Hueytown	AL	Other	2:00min.	Y  shaped	11/26/03	33.4241622,-87.021937	
11/10/03 23:50	Tuscaloosa	AL	Cone	15 minutes	Bulky Conical object abducts human	11/26/03	33.2098407,-87.5691735	
11/7/03 16:00	Oxford	AL	Cylinder	about 1 minute	Crystalline Object appears briefly near Mount Cheaha in the Talladega National Forest.	11/26/03	33.6092718,-85.8155198	
11/3/03 15:20	Holly Pond	AL	Oval	7 - 9 seconds	On my way home from class this afternoon, I saw a very shiny object in the sky.  It looked like a shiny egg lying on its side.	11/8/03	34.1698795,-86.612485	
11/3/03 11:45	Mobile	AL	Triangle	about 1 min.	a triangular bright white object seen out of store window in Mobile, AL with eratict motion..	11/8/03	30.6943566,-88.0430541	
11/3/03 00:00	Morris	AL	Diamond	1-2 hours	I saw what i thought was a star going super nova.	11/8/03	31.1562887,-85.4152111	
11/1/03 20:11	Wind Creek State Park	AL	Light	30 min	bright lights in the sky	11/26/03	32.863181,-85.9338518	
10/24/03 23:45	Mobile	AL	Triangle	1 minute	First sighting of triangular bright white object moving over Mobile, AL. at night from the south	11/8/03	30.6943566,-88.0430541	
10/18/03 19:00	Tuscumbia/Cherokee (between)	AL	Other	about 10 minutes	I saw an red glowing arrowhead shaped object hovering in the sky.	10/31/03	10/17/03 20:45	Opp	AL	Triangle	15 mins	Triangle Shaped craft between Opp and Andalusia	10/31/03	31.2848225,-86.256981	
10/17/03 00:30	Opp	AL	Sphere	several hours	Strange stationary lights in the sky.	10/31/03	31.2848225,-86.256981	
10/16/03 02:00	Opp	AL	Formation	two nights straight	Mostly stationary blinking lights(one set in a formation),  seperate witnesses. ((NUFORC Note:  Suspected "twinkling" stars.  PD))	10/17/03	31.2848225,-86.256981	
10/8/03 18:00	Banks (outside of)	AL	Disk	few seconds	Large disk shape moving across the sky,then dissappers	10/15/03	31.8133927,-85.836648	
10/2/03 19:30	Mobile	AL	Chevron	15 sec	fast moving Chevron/ V formation of lights	10/7/03	30.6943566,-88.0430541	
9/25/03 20:30	Dothan	AL	Light	15 minutes	I witnessed a color-shiftin object in the sky of Alabama when I was star-gazing.	12/9/03	31.2232313,-85.3904889	
9/16/03 20:15	Elba	AL	Light	1 hour +	light in sky changing course moving at rapid rate of speed, no sound. Four witnesses	9/17/03	31.4172484,-86.075928	
7/30/03 19:00	Birmingham	AL	Rectangle	1 minute	Rectangle shape, like a flat non-reflective white 2-by-4, and seemed suspended in air - - no movement.	8/28/03	33.5206608,-86.80249	
7/16/03 16:00	Crossville	AL	Triangle	5 minutes	Black, triangular object observed over pond in Crossville, Al	10/11/05	34.2868566,-85.993513	
7/7/03 17:30	Jasper	AL	Fireball	1- 2 minutes	White/Orange color sphere seen in Alabama	6/4/04	33.8516112,-87.272233	
7/5/03 19:40	Athens	AL	Cylinder	
	Cylinder shaped object travelling at high rate of speed.  No contrail, no sound.	7/16/03	34.7844835,-86.951378	
6/15/03 04:30	Alabama (rural)	AL	Sphere	3 minutes	A colourless sphere shaped craft	7/16/03	32.7504062,-86.7502625	
6/13/03 00:18	Birmingham	AL	Disk	7 minutes	Me and a friend were walking on the quad at Samford University when we noticed a saucer-like object hovering aprox. 1/4 of a mile above	6/18/03	33.5206608,-86.80249	
6/4/03 22:53	Huntsville	AL	Disk	15 minutes	The object has been seen by both my husband and me two times, at night.  The object is a glowing crescent, the color of the sodium (Na)	6/10/03	34.7303688,-86.5861037	
6/1/03 23:15	Jasper	AL	Oval	2 min	This object was very large appeared to have a yellow glow to it with a red amber light at the top and one at the bottom	6/10/03	33.8516112,-87.272233	
6/1/03 22:30	Cullman	AL	Oval	5 minutes	UFO Sighting?	6/3/03	34.1802519,-86.841585	
6/1/03 22:30	Cullman	AL	Oval	5 min.	UFO Sighted	6/3/03	34.1802519,-86.841585	
6/1/03 22:30	Cullman	AL	Oval	5 min.	UFO Sighting	6/3/03	34.1802519,-86.841585	
6/1/03 22:00	Ardmore	AL	Oval	5 min	Was this a UFO?	6/10/03	34.9847243,-86.837351	
2/13/03 14:00	Hillsboro	AL	Other	10 minutes	Floating bell shaped object with pure white lights tinged with silver angel or ufo?	3/21/03	34.6406722,-87.183758	
2/2/03 20:08	Auburn	AL	Egg	4-5 seconds	large elongated oval of light which appeared moon-like.  It did not light sky adjacent to it.  Roughly the size of 3 moons side-by-side	3/21/03	32.6107509,-85.486893	
1/26/03 19:00	Chickasaw	AL	Other	approx 5 min	V shaped object witnessed in Chickasaw,Alabama ,4 very bright lights,very large in size,moving at different speeds and even standing st	3/21/03	30.7713511,-88.079129	
1/21/03 03:00	Huntsville	AL	Disk	unknown	Connection between my vivid dream and reported sighting of crescent-shaped ufo over Huntsville, AL?	7/16/03	34.7303688,-86.5861037	
1/18/03 02:30	Moundville	AL	Changing	45 min	this is the third time i have seen these objects in less than a month in this area after the first time i was so scared that i wasn't s	3/21/03	32.9965943,-87.627586	
1/16/03 00:30	Boaz	AL	Circle	5 min	round object appeared in the sky opend parichuted out thn turned into a small plane then vanished	3/21/03	34.2017098,-86.153923	
1/10/03 22:00	Cullman	AL	Diamond	10 minutes	orange fireball in cull. al.	3/21/03	34.1802519,-86.841585	
1/6/03 04:00	Moundville	AL	Egg	3 1/2 hrs	twp egg shaped objects with lights moving in z pattern...batteries and lights on our vehicles stooped when object approched us.	3/21/03	32.9965943,-87.627586	
12/14/02 15:45	Irvington	AL	Light	5 minutes	High speed rotating lights flas across the sky.	12/23/02	34.6398137,-86.9291728	
11/26/02 22:10	Madison	AL	Light	5 seconds	Light over the horizon dropping suddenly to no where	12/23/02	34.7099951,-86.751702	
11/8/02 20:10	Mobile	AL	Chevron	aprx. 5 Minutes	Alabama Delta Winged Craft with no sound	2/14/06	30.6943566,-88.0430541	
11/7/02 18:30	Enterprise	AL	Chevron	3sec	2Chevron shapes in formation moving at great speed glowing red/orange at very high altitude.	11/9/02	31.3284928,-85.845793	
9/7/02 23:15	Guntersville	AL	Other	Less than 5 minutes	Two comet-like objects passed in front of us, but each in two different directions (horizontally & ascending) within seconds apart.	9/13/02	34.3672871,-86.263411	
8/2/02 22:15	Hazel Green	AL	Triangle	5min	Triangular shap goes through the eye of a storm	8/16/02	34.9323102,-86.5719384	
7/19/02 21:00	Bessemer	AL	Disk	one minute	Encounter of the first kind with video and photographs to back up account.	9/13/02	33.3713996,-86.97077	
7/18/02 21:30	Hoover	AL	Light	5 minutes	A point of light starting moving very fast then vanished. I saw the same thing a few minutes later.	7/26/02	33.4053867,-86.8113782	
7/17/02 02:33	Mobile	AL	Changing	strange	one turned into 3 and went diffrent directions.	7/26/02	30.6943566,-88.0430541	
7/17/02 02:30	Jacksonville	AL	Circle	15seconds	bright light hoovering over trees and then shot down to ground behind trees.	7/26/02	33.8083447,-85.754348	
7/8/02 21:00	Sylacauga	AL	Circle	current	walked outside and noticed extreme white light in distance..not overhead. Called neighbor and he took binoculars which my grandson had 	7/26/02	33.1762577,-86.260547	
6/6/02 21:34	Elberta	AL	Light	5 seconds	A stationary light no different in appearance then a star started to move in a straight line south at a high rate of speed and then dis	6/12/02	30.4147813,-87.596512	
5/6/02 20:40	Union Grove	AL	Circle	15 seconds	At 8:40 pm a ball of light  appeared for about 8 seconds over the trees in the pasture and then took off at a high speed into the sky.	5/14/02	34.4025601,-86.448322	
4/25/02 22:15	Stockton	AL	Triangle	1 minute	A triangular craft 200ft high and 500 foot from my position..hovering	5/14/02	30.9937926,-87.8580499	
4/3/02 21:36	Birmingham	AL	Disk		A disk was hovering then disappeared then re-appeared then there was a flash and it disappeared again.	4/8/02	33.5206608,-86.80249	
2/24/02 16:00	Marion County	AL	Other	1 min	Batton shaped object observed in Marion Co. Alabama changing direction in flight.	3/19/02	32.6318155,-87.317162	
2/19/02 17:00	Mobile	AL	Triangle	30sec.	dark triangular object at 200 ft. moving up creek bed to police HQ in Mobile AL.	3/19/02	30.6943566,-88.0430541	
12/12/01 21:45	Helena	AL	Circle		At 9:45pm my wife and i was watching tv then our grandmothers phones us and asked us if we had seen the star in the sky when we went ou	1/11/02	33.2848659,-86.868765	
11/18/01 04:30	Foley	AL	Other	15-20 seconds	slow, star like image that slowly faded away	12/5/01	30.3999064,-87.664295	
10/27/01 23:59	Skipperville	AL	Formation	as long as we watched	3 oddly moving stars	11/20/01	31.5576671,-85.5454941	
10/18/01 17:51	Fort Payne	AL	Circle		Hunter with video camera captures round object he's seen before.	11/20/01	34.4553717,-85.696916	
9/5/01 20:45	Guntersville	AL	Light	15min	((HOAX??))  I saw a large bright white light toward the ENE from my front yard.	4/17/08	34.3672871,-86.263411	
8/1/01 21:10	Wetumpka	AL	Light	10 seconds	A very bright emerald green light sped from east to west, stopped and went straight up.	8/20/01	32.5393519,-86.20524	
6/23/01 20:47	Helena	AL	Fireball	10 seconds	Eight adults witness fast-moving bright object fly across the sky	8/5/01	33.2848659,-86.868765	
5/29/01 21:30	Fyffe	AL	Oval	1/2 hr?	Two UFO's were in front of our house toward the East. The one on the right was higher in the air. It looked to us as though they were c	8/5/01	34.4496037,-85.904962	
5/18/01 21:20	Hoover	AL	Triangle	20sec	page not available	8/5/01	33.4053867,-86.8113782	
5/10/01 00:00	Bear Creek	AL	Fireball	10 min	It was intelligent	9/2/05	34.2652036,-87.716612	
4/26/01 20:50	Madison	AL	Flash	5+ minutes	Purple and green blinking stationary object.	4/28/01	34.7099951,-86.751702	
3/1/01 23:00	Madison	AL	Circle	15-20 sec.	the moon apeard far to north of its usely path and moved so fast that it could not be moon as I know it.	2/8/05	34.7099951,-86.751702	
2/18/01 18:25	Irvington	AL	Light	5 sec	blue light mobile alabama fast moving	2/24/01	34.6398137,-86.9291728	
12/18/00 18:45	Enterprise	AL	Oval		Blue Oval Object Sited.	1/3/01	31.3284928,-85.845793	
11/21/00 18:00	Cordova	AL	Unknown	5 min.	The bright star like object in the constellation of Orion.	12/2/00	33.7613035,-87.192675	
11/21/00 05:07	Warrior	AL	Light	2 min	Object  was like the picture on the home page "During July" except the color was bright white.	12/2/00	32.8542953,-87.8375132	
10/31/00 20:00	Sipsey	AL	Disk	1 minute	Round, flat UFO with lights all around, over Hwy 78 Walker Co Alabama.	2/1/07	33.8225305,-87.083371	
10/15/00 03:00	Alabama	AL	Sphere	Aproxx. 5 secs	We pulled into the drive way and saw a full moon shaped object over the field behind the house.	3/21/03	32.7504062,-86.7502625	
